ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
EXT-02765,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สำนักสงฆ์บ้านปางไฮ | รายละเอียด: วัด,,,"18.185025409262433,101.06351403645473",สำนักสงฆ์บ้านปางไฮ,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02766,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านเด่นชาติ | รายละเอียด: โรงเรียน,,,"18.23021598907474,101.02110565420912",โรงเรียนบ้านเด่นชาติ,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02767,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สำนักสงฆ์ราชประสิทธิคุณ | รายละเอียด: วัด,,,"18.2301212758596,101.02303082448451",สำนักสงฆ์ราชประสิทธิคุณ,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02768,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านฝาย | รายละเอียด: โรงพยาบาล,,,"17.770421220937756,100.72560943979187",โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านฝาย,บ้านฝาย,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02769,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,หน่วยบริการประชาชนตำบลบ้านฝาย | รายละเอียด: สถานที่ราชการ,,,"17.769313924241246,100.72551276020796",หน่วยบริการประชาชนตำบลบ้านฝาย,บ้านฝาย,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02770,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,กองร้อยรักษาการ | รายละเอียด: สถานที่ราชการ,,,"17.74790837164733,100.71273809659677",กองร้อยรักษาการ,บ้านฝาย,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02771,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านม่วง | รายละเอียด: โรงเรียน,,,"17.77668327222606,100.72895090828698",โรงเรียนบ้านม่วง,บ้านฝาย,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02772,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนทรายขาว | รายละเอียด: โรงเรียน,,,"17.7857553386375,100.71925726957467",โรงเรียนทรายขาว,บ้านฝาย,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02773,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านหนองแห้ว | รายละเอียด: โรงเรียน,,,"17.780889241784017,100.74939960007988",โรงเรียนบ้านหนองแห้ว,บ้านฝาย,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02774,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านใหม่ | รายละเอียด: โรงเรียน,,,"17.73867939512053,100.70589919279867",โรงเรียนบ้านใหม่,บ้านฝาย,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
